Timestamp,Event_Name,Event_Type,Department,Rating,Feedback_Comment
26-02-2025 02:29,The Entrepreneur’s Journey,Guest Lecture,EEE,4,"The Entrepreneur’s Journey (Guest Lecture) was clear slides, good pace, useful takeaways."
21-11-2024 22:47,Space Tech & You,Guest Lecture,CE,4,"Space Tech & You (Guest Lecture) was clear slides, supportive volunteers, inspiring."
14-03-2025 04:20,Fusion Music Evening,Cultural Fest,EEE,1,"Fusion Music Evening (Cultural Fest) had issues with crowd, audio."
10-12-2024 01:37,AI Ethics in Industry,Guest Lecture,CE,5,"AI Ethics in Industry (Guest Lecture) was supportive volunteers, very engaging, excellent speakers."
17-09-2024 19:36,Leadership & Teams,Seminar,AE,3,"Leadership & Teams (Seminar) was room was adequate, slides were decent."
25-06-2025 23:17,AI Ethics in Industry,Guest Lecture,ECE,2,AI Ethics in Industry (Guest Lecture) had issues with too basic.
06-03-2025 23:51,FutureTech Showcase,Tech Fest,CE,5,"FutureTech Showcase (Tech Fest) was excellent speakers, useful takeaways, well organized."
21-09-2024 06:04,The Entrepreneur’s Journey,Guest Lecture,EEE,3,"The Entrepreneur’s Journey (Guest Lecture) was room was adequate, timing was manageable."
15-01-2025 20:14,Cybersecurity Basics,Workshop,BIO,5,"Cybersecurity Basics (Workshop) was well organized, learnt a lot, clear slides."
02-08-2025 17:35,Dance Mania,Cultural Fest,CHE,5,"Dance Mania (Cultural Fest) was useful takeaways, very engaging."
14-03-2025 22:54,Cybersecurity Basics,Workshop,CSE,4,"Cybersecurity Basics (Workshop) was excellent speakers, hands-on and practical."
17-08-2025 19:10,Sustainability Hack Night,Hackathon,AE,5,"Sustainability Hack Night (Hackathon) was clear slides, well organized."
28-06-2025 20:41,Cloud & DevOps Fair,Tech Fest,EEE,5,"Cloud & DevOps Fair (Tech Fest) was great venue, hands-on and practical, learnt a lot."
16-10-2024 01:16,Campus Problem Solver,Hackathon,CSE,5,"Campus Problem Solver (Hackathon) was very engaging, good pace, clear slides."
01-01-2025 02:04,Stagecraft Theatre,Cultural Fest,MBA,3,"Stagecraft Theatre (Cultural Fest) was okay overall, timing was manageable."
12-02-2025 05:41,Stagecraft Theatre,Cultural Fest,BIO,4,"Stagecraft Theatre (Cultural Fest) was useful takeaways, inspiring, learnt a lot."
01-01-2025 18:36,Space Tech & You,Guest Lecture,AE,5,"Space Tech & You (Guest Lecture) was inspiring, excellent speakers."
21-03-2025 22:45,Startup Funding 101,Guest Lecture,CE,3,"Startup Funding 101 (Guest Lecture) was slides were decent, could be more interactive."
15-03-2025 03:59,Rhythm & Beats Night,Cultural Fest,EEE,5,"Rhythm & Beats Night (Cultural Fest) was hands-on and practical, excellent speakers."
19-02-2025 21:09,Trends in 5G,Seminar,CHE,5,"Trends in 5G (Seminar) was inspiring, great venue."
21-12-2024 04:27,Stagecraft Theatre,Cultural Fest,ME,4,"Stagecraft Theatre (Cultural Fest) was inspiring, learnt a lot."
20-02-2025 20:01,Green Energy Futures,Seminar,CE,4,"Green Energy Futures (Seminar) was learnt a lot, useful takeaways."
13-09-2024 00:35,InnovateX Tech Expo,Tech Fest,ECE,5,"InnovateX Tech Expo (Tech Fest) was useful takeaways, well organized, clear slides."
12-01-2025 23:26,Stagecraft Theatre,Cultural Fest,BIO,4,"Stagecraft Theatre (Cultural Fest) was inspiring, very engaging, clear slides."
06-05-2025 22:37,Colours of India,Cultural Fest,CSE,5,"Colours of India (Cultural Fest) was inspiring, clear slides, well organized."
14-04-2025 22:56,Startup Funding 101,Guest Lecture,BIO,5,"Startup Funding 101 (Guest Lecture) was supportive volunteers, clear slides."
24-02-2025 03:07,InnovateX Tech Expo,Tech Fest,CE,5,"InnovateX Tech Expo (Tech Fest) was useful takeaways, excellent speakers, great venue."
01-07-2025 22:35,Green Energy Futures,Seminar,CHE,4,"Green Energy Futures (Seminar) was learnt a lot, hands-on and practical, inspiring."
24-02-2025 23:29,Power BI Essentials,Workshop,IT,4,"Power BI Essentials (Workshop) was good pace, great venue."
17-12-2024 18:58,Smart City Hack,Hackathon,AE,4,"Smart City Hack (Hackathon) was useful takeaways, interactive sessions."
05-11-2024 05:59,Green Energy Futures,Seminar,CHE,2,"Green Energy Futures (Seminar) had issues with venue, registration."
30-10-2024 03:45,Power BI Essentials,Workshop,CSE,4,"Power BI Essentials (Workshop) was good pace, inspiring."
22-01-2025 21:47,Art & Craft Pop-up,Cultural Fest,MBA,3,"Art & Craft Pop-up (Cultural Fest) was slides were decent, topics were fine."
13-11-2024 17:25,Rhythm & Beats Night,Cultural Fest,IT,3,"Rhythm & Beats Night (Cultural Fest) was okay overall, room was adequate."
22-02-2025 22:47,The Future of EVs,Seminar,ECE,4,"The Future of EVs (Seminar) was supportive volunteers, great venue, hands-on and practical."
18-02-2025 03:50,Stagecraft Theatre,Cultural Fest,MBA,4,"Stagecraft Theatre (Cultural Fest) was good pace, excellent speakers."
24-05-2025 20:01,Figma for Beginners,Workshop,AE,3,"Figma for Beginners (Workshop) was room was adequate, slides were decent."
06-03-2025 02:30,Careers in Data,Seminar,MBA,4,"Careers in Data (Seminar) was supportive volunteers, inspiring, excellent speakers."
11-06-2025 00:06,Smart City Hack,Hackathon,ME,5,"Smart City Hack (Hackathon) was good pace, interactive sessions, useful takeaways."
22-07-2025 21:57,InnovateX Tech Expo,Tech Fest,ME,4,"InnovateX Tech Expo (Tech Fest) was learnt a lot, great venue, interactive sessions."
24-02-2025 04:49,Leadership & Teams,Seminar,IT,3,"Leadership & Teams (Seminar) was could be more interactive, topics were fine."
26-10-2024 04:27,Fusion Music Evening,Cultural Fest,IT,4,"Fusion Music Evening (Cultural Fest) was very engaging, well organized."
13-10-2024 18:16,Product Management Myths,Guest Lecture,ECE,4,"Product Management Myths (Guest Lecture) was very engaging, good pace."
18-05-2025 05:17,Campus Problem Solver,Hackathon,CSE,3,"Campus Problem Solver (Hackathon) was okay overall, topics were fine."
09-03-2025 21:26,FutureTech Showcase,Tech Fest,AE,4,"FutureTech Showcase (Tech Fest) was excellent speakers, interactive sessions."
18-05-2025 19:13,Cybersecurity Basics,Workshop,EEE,4,"Cybersecurity Basics (Workshop) was interactive sessions, very engaging, supportive volunteers."
09-01-2025 01:40,IoT & Robotics Arena,Tech Fest,MBA,4,"IoT & Robotics Arena (Tech Fest) was inspiring, supportive volunteers, clear slides."
13-04-2025 03:59,Cybersecurity Basics,Workshop,CHE,4,"Cybersecurity Basics (Workshop) was useful takeaways, supportive volunteers."
17-12-2024 05:17,The Entrepreneur’s Journey,Guest Lecture,IT,5,"The Entrepreneur’s Journey (Guest Lecture) was great venue, inspiring, clear slides."
27-08-2024 17:45,FinTech Innovation Sprint,Hackathon,MBA,4,"FinTech Innovation Sprint (Hackathon) was hands-on and practical, very engaging, supportive volunteers."
23-04-2025 21:12,Web Dev Bootcamp,Workshop,EEE,5,"Web Dev Bootcamp (Workshop) was clear slides, well organized, inspiring."
29-05-2025 22:24,FinTech Innovation Sprint,Hackathon,AE,3,"FinTech Innovation Sprint (Hackathon) was average experience, okay overall."
03-03-2025 20:28,Campus Problem Solver,Hackathon,IT,4,"Campus Problem Solver (Hackathon) was learnt a lot, very engaging, good pace."
06-01-2025 23:24,Campus AI Day,Tech Fest,CE,4,"Campus AI Day (Tech Fest) was hands-on and practical, interactive sessions, clear slides."
05-07-2025 00:29,ByteBlast Coding Games,Tech Fest,ME,5,"ByteBlast Coding Games (Tech Fest) was excellent speakers, interactive sessions, inspiring."
07-11-2024 17:46,The Entrepreneur’s Journey,Guest Lecture,BIO,5,"The Entrepreneur’s Journey (Guest Lecture) was great venue, well organized."
26-08-2024 20:17,ByteBlast Coding Games,Tech Fest,ECE,4,"ByteBlast Coding Games (Tech Fest) was hands-on and practical, very engaging, inspiring."
29-01-2025 06:03,Python for Data Science,Workshop,BIO,4,"Python for Data Science (Workshop) was great venue, good pace."
04-11-2024 17:29,FinTech Innovation Sprint,Hackathon,BIO,2,"FinTech Innovation Sprint (Hackathon) had issues with timing, audio, food."
05-03-2025 17:19,24hr HealthTech Hack,Hackathon,CHE,4,"24hr HealthTech Hack (Hackathon) was very engaging, learnt a lot, hands-on and practical."
27-12-2024 04:14,Startup Funding 101,Guest Lecture,IT,3,"Startup Funding 101 (Guest Lecture) was slides were decent, topics were fine."
05-08-2025 22:11,Power BI Essentials,Workshop,ECE,4,"Power BI Essentials (Workshop) was inspiring, good pace."
15-05-2025 18:28,Green Energy Futures,Seminar,CSE,3,"Green Energy Futures (Seminar) was room was adequate, timing was manageable."
29-07-2025 20:19,FinTech Innovation Sprint,Hackathon,CE,3,"FinTech Innovation Sprint (Hackathon) was could be more interactive, okay overall."
11-01-2025 02:19,Cybersecurity Basics,Workshop,IT,2,"Cybersecurity Basics (Workshop) had issues with timing, seating."
10-08-2025 02:21,Smart City Hack,Hackathon,CSE,5,"Smart City Hack (Hackathon) was useful takeaways, inspiring."
08-10-2024 03:51,Trends in 5G,Seminar,CE,1,Trends in 5G (Seminar) had issues with too basic.
18-07-2025 19:56,Design Thinking in Practice,Seminar,CSE,2,Design Thinking in Practice (Seminar) had issues with audio.
19-07-2025 05:34,Rhythm & Beats Night,Cultural Fest,ME,4,"Rhythm & Beats Night (Cultural Fest) was learnt a lot, great venue, clear slides."
12-09-2024 00:57,Smart City Hack,Hackathon,CSE,5,"Smart City Hack (Hackathon) was great venue, very engaging, hands-on and practical."
27-05-2025 22:32,Campus Problem Solver,Hackathon,EEE,4,"Campus Problem Solver (Hackathon) was learnt a lot, useful takeaways, very engaging."
10-11-2024 00:30,Space Tech & You,Guest Lecture,EEE,4,"Space Tech & You (Guest Lecture) was excellent speakers, clear slides."
08-05-2025 23:58,Leadership & Teams,Seminar,MBA,1,"Leadership & Teams (Seminar) had issues with timing, air conditioning."
24-09-2024 03:46,Python for Data Science,Workshop,AE,4,"Python for Data Science (Workshop) was useful takeaways, learnt a lot, great venue."
13-01-2025 22:38,Smart City Hack,Hackathon,CHE,4,"Smart City Hack (Hackathon) was clear slides, very engaging, useful takeaways."
25-07-2025 18:14,Product Management Myths,Guest Lecture,ECE,1,Product Management Myths (Guest Lecture) had issues with too advanced.
28-11-2024 18:14,Intro to Machine Learning,Workshop,CSE,5,"Intro to Machine Learning (Workshop) was excellent speakers, inspiring."
31-12-2024 17:35,Art & Craft Pop-up,Cultural Fest,IT,5,"Art & Craft Pop-up (Cultural Fest) was clear slides, useful takeaways, interactive sessions."
24-07-2025 01:11,Figma for Beginners,Workshop,ECE,3,"Figma for Beginners (Workshop) was okay overall, average experience."
21-09-2024 02:29,Campus AI Day,Tech Fest,CSE,5,"Campus AI Day (Tech Fest) was clear slides, good pace, great venue."
10-10-2024 18:58,Rhythm & Beats Night,Cultural Fest,ECE,4,"Rhythm & Beats Night (Cultural Fest) was excellent speakers, learnt a lot, clear slides."
19-05-2025 03:27,Figma for Beginners,Workshop,IT,3,"Figma for Beginners (Workshop) was average experience, slides were decent."
03-06-2025 23:59,Art & Craft Pop-up,Cultural Fest,ME,3,"Art & Craft Pop-up (Cultural Fest) was timing was manageable, room was adequate."
14-10-2024 20:02,IoT & Robotics Arena,Tech Fest,AE,4,"IoT & Robotics Arena (Tech Fest) was interactive sessions, inspiring, good pace."
26-06-2025 01:11,Figma for Beginners,Workshop,IT,4,"Figma for Beginners (Workshop) was interactive sessions, very engaging, clear slides."
04-02-2025 02:27,Careers in Data,Seminar,CHE,5,"Careers in Data (Seminar) was great venue, good pace, interactive sessions."
23-02-2025 00:40,Dance Mania,Cultural Fest,CE,1,"Dance Mania (Cultural Fest) had issues with too advanced, wifi."
30-10-2024 21:12,24hr HealthTech Hack,Hackathon,CSE,5,"24hr HealthTech Hack (Hackathon) was useful takeaways, well organized, clear slides."
11-05-2025 01:48,Green Energy Futures,Seminar,CE,5,"Green Energy Futures (Seminar) was well organized, hands-on and practical, clear slides."
20-02-2025 19:20,Colours of India,Cultural Fest,ECE,3,"Colours of India (Cultural Fest) was okay overall, topics were fine."
22-01-2025 18:48,Careers in Data,Seminar,AE,4,"Careers in Data (Seminar) was learnt a lot, hands-on and practical."
19-11-2024 01:04,Campus Problem Solver,Hackathon,CE,2,"Campus Problem Solver (Hackathon) had issues with food, audio, too basic."
22-01-2025 17:58,UX Research in the Wild,Guest Lecture,AE,5,"UX Research in the Wild (Guest Lecture) was useful takeaways, interactive sessions."
02-04-2025 00:11,Fusion Music Evening,Cultural Fest,ECE,5,"Fusion Music Evening (Cultural Fest) was great venue, supportive volunteers."
05-03-2025 17:31,ByteBlast Coding Games,Tech Fest,AE,5,"ByteBlast Coding Games (Tech Fest) was interactive sessions, supportive volunteers."
07-05-2025 04:26,Rhythm & Beats Night,Cultural Fest,MBA,2,"Rhythm & Beats Night (Cultural Fest) had issues with crowd, seating, audio."
07-10-2024 20:39,Python for Data Science,Workshop,IT,4,"Python for Data Science (Workshop) was useful takeaways, supportive volunteers, clear slides."
04-10-2024 00:48,The Future of EVs,Seminar,ME,3,"The Future of EVs (Seminar) was average experience, could be more interactive."
04-10-2024 23:44,AI Ethics in Industry,Guest Lecture,CHE,3,"AI Ethics in Industry (Guest Lecture) was topics were fine, could be more interactive."
02-12-2024 00:37,Smart City Hack,Hackathon,ME,3,"Smart City Hack (Hackathon) was topics were fine, timing was manageable."
06-01-2025 05:39,The Entrepreneur’s Journey,Guest Lecture,CE,4,"The Entrepreneur’s Journey (Guest Lecture) was learnt a lot, excellent speakers."
21-03-2025 23:35,Design Thinking in Practice,Seminar,AE,4,"Design Thinking in Practice (Seminar) was excellent speakers, interactive sessions."
23-07-2025 18:01,Green Energy Futures,Seminar,MBA,3,"Green Energy Futures (Seminar) was could be more interactive, timing was manageable."
04-04-2025 18:11,Green Energy Futures,Seminar,MBA,2,"Green Energy Futures (Seminar) had issues with too basic, crowd, seating."
19-10-2024 04:15,Intro to Machine Learning,Workshop,MBA,4,"Intro to Machine Learning (Workshop) was supportive volunteers, excellent speakers."
26-01-2025 00:42,Figma for Beginners,Workshop,ME,4,"Figma for Beginners (Workshop) was well organized, great venue, excellent speakers."
17-05-2025 05:28,FutureTech Showcase,Tech Fest,CE,4,"FutureTech Showcase (Tech Fest) was learnt a lot, clear slides."
03-03-2025 03:09,Fusion Music Evening,Cultural Fest,AE,2,"Fusion Music Evening (Cultural Fest) had issues with seating, air conditioning, timing."
14-01-2025 21:02,The Entrepreneur’s Journey,Guest Lecture,CSE,2,"The Entrepreneur’s Journey (Guest Lecture) had issues with seating, timing."
26-08-2024 18:36,The Entrepreneur’s Journey,Guest Lecture,EEE,5,"The Entrepreneur’s Journey (Guest Lecture) was inspiring, interactive sessions."
19-01-2025 03:36,Product Management Myths,Guest Lecture,MBA,1,Product Management Myths (Guest Lecture) had issues with timing.
24-06-2025 01:17,Power BI Essentials,Workshop,CHE,4,"Power BI Essentials (Workshop) was great venue, inspiring."
27-12-2024 01:31,Intro to Machine Learning,Workshop,CHE,5,"Intro to Machine Learning (Workshop) was clear slides, well organized, interactive sessions."
07-08-2025 22:34,The Future of EVs,Seminar,IT,4,"The Future of EVs (Seminar) was well organized, great venue."
23-09-2024 03:28,Product Management Myths,Guest Lecture,CE,3,"Product Management Myths (Guest Lecture) was timing was manageable, could be more interactive."
12-03-2025 03:20,24hr HealthTech Hack,Hackathon,CHE,5,"24hr HealthTech Hack (Hackathon) was learnt a lot, very engaging, great venue."
11-06-2025 19:39,IoT & Robotics Arena,Tech Fest,IT,4,"IoT & Robotics Arena (Tech Fest) was good pace, learnt a lot."
28-10-2024 20:53,Leadership & Teams,Seminar,MBA,3,"Leadership & Teams (Seminar) was topics were fine, timing was manageable."
10-08-2025 05:09,Figma for Beginners,Workshop,CHE,4,"Figma for Beginners (Workshop) was very engaging, hands-on and practical."
10-11-2024 22:16,Colours of India,Cultural Fest,IT,4,"Colours of India (Cultural Fest) was interactive sessions, useful takeaways."
07-09-2024 05:32,Dance Mania,Cultural Fest,ECE,5,"Dance Mania (Cultural Fest) was great venue, very engaging."
08-11-2024 05:24,Sustainability Hack Night,Hackathon,EEE,5,"Sustainability Hack Night (Hackathon) was supportive volunteers, interactive sessions, hands-on and practical."
03-07-2025 21:50,ByteBlast Coding Games,Tech Fest,ME,3,"ByteBlast Coding Games (Tech Fest) was okay overall, timing was manageable."
04-09-2024 22:17,Dance Mania,Cultural Fest,CE,4,"Dance Mania (Cultural Fest) was learnt a lot, interactive sessions."
24-11-2024 23:43,Space Tech & You,Guest Lecture,ME,4,"Space Tech & You (Guest Lecture) was supportive volunteers, interactive sessions, great venue."
20-03-2025 05:12,Smart City Hack,Hackathon,ME,4,"Smart City Hack (Hackathon) was learnt a lot, well organized."
04-12-2024 05:25,The Future of EVs,Seminar,CE,3,"The Future of EVs (Seminar) was room was adequate, slides were decent."
26-12-2024 23:37,ByteBlast Coding Games,Tech Fest,BIO,2,"ByteBlast Coding Games (Tech Fest) had issues with too basic, audio, projector."
23-06-2025 01:45,Cloud & DevOps Fair,Tech Fest,IT,5,"Cloud & DevOps Fair (Tech Fest) was good pace, useful takeaways, interactive sessions."
12-09-2024 20:45,UX Research in the Wild,Guest Lecture,CSE,5,"UX Research in the Wild (Guest Lecture) was inspiring, supportive volunteers."
27-11-2024 21:40,Fusion Music Evening,Cultural Fest,CSE,5,"Fusion Music Evening (Cultural Fest) was clear slides, interactive sessions, well organized."
01-07-2025 17:56,FinTech Innovation Sprint,Hackathon,EEE,5,"FinTech Innovation Sprint (Hackathon) was very engaging, good pace, hands-on and practical."
10-04-2025 18:58,Colours of India,Cultural Fest,BIO,3,"Colours of India (Cultural Fest) was slides were decent, room was adequate."
04-02-2025 00:13,Rhythm & Beats Night,Cultural Fest,ME,4,"Rhythm & Beats Night (Cultural Fest) was good pace, supportive volunteers."
28-12-2024 22:56,Power BI Essentials,Workshop,AE,4,"Power BI Essentials (Workshop) was inspiring, excellent speakers."
24-10-2024 18:19,UX Research in the Wild,Guest Lecture,ME,3,"UX Research in the Wild (Guest Lecture) was room was adequate, slides were decent."
11-05-2025 02:22,Space Tech & You,Guest Lecture,MBA,5,"Space Tech & You (Guest Lecture) was clear slides, good pace."
08-06-2025 04:07,Campus Problem Solver,Hackathon,IT,4,"Campus Problem Solver (Hackathon) was very engaging, great venue."
24-03-2025 21:31,Intro to Machine Learning,Workshop,ME,4,"Intro to Machine Learning (Workshop) was supportive volunteers, well organized."
03-12-2024 17:51,Space Tech & You,Guest Lecture,EEE,4,"Space Tech & You (Guest Lecture) was excellent speakers, very engaging."
30-06-2025 00:27,Trends in 5G,Seminar,BIO,4,"Trends in 5G (Seminar) was inspiring, clear slides, well organized."
26-06-2025 02:12,Figma for Beginners,Workshop,BIO,4,"Figma for Beginners (Workshop) was good pace, inspiring, excellent speakers."
16-09-2024 19:21,Figma for Beginners,Workshop,EEE,2,"Figma for Beginners (Workshop) had issues with air conditioning, too advanced, registration."
30-07-2025 03:05,IoT & Robotics Arena,Tech Fest,MBA,5,"IoT & Robotics Arena (Tech Fest) was very engaging, well organized."
16-10-2024 23:23,Stagecraft Theatre,Cultural Fest,MBA,3,"Stagecraft Theatre (Cultural Fest) was okay overall, slides were decent."
22-02-2025 17:17,Cybersecurity Basics,Workshop,EEE,5,"Cybersecurity Basics (Workshop) was inspiring, useful takeaways."
24-09-2024 21:42,Careers in Data,Seminar,MBA,4,"Careers in Data (Seminar) was excellent speakers, good pace, clear slides."
08-12-2024 04:25,Python for Data Science,Workshop,EEE,4,"Python for Data Science (Workshop) was clear slides, good pace, supportive volunteers."
16-01-2025 23:50,Rhythm & Beats Night,Cultural Fest,ECE,4,"Rhythm & Beats Night (Cultural Fest) was inspiring, useful takeaways."
19-02-2025 19:51,Careers in Data,Seminar,CHE,3,"Careers in Data (Seminar) was timing was manageable, slides were decent."
20-12-2024 04:30,Fusion Music Evening,Cultural Fest,CHE,5,"Fusion Music Evening (Cultural Fest) was inspiring, very engaging, useful takeaways."
22-10-2024 05:06,Python for Data Science,Workshop,ECE,4,"Python for Data Science (Workshop) was inspiring, interactive sessions."
05-06-2025 05:52,Figma for Beginners,Workshop,IT,4,"Figma for Beginners (Workshop) was well organized, great venue, interactive sessions."
26-01-2025 21:44,Python for Data Science,Workshop,CE,2,"Python for Data Science (Workshop) had issues with wifi, projector, food."
08-02-2025 22:37,Stagecraft Theatre,Cultural Fest,CSE,2,Stagecraft Theatre (Cultural Fest) had issues with air conditioning.
29-11-2024 23:05,The Entrepreneur’s Journey,Guest Lecture,AE,2,The Entrepreneur’s Journey (Guest Lecture) had issues with seating.
25-04-2025 19:52,Design Thinking in Practice,Seminar,BIO,4,"Design Thinking in Practice (Seminar) was well organized, interactive sessions, very engaging."
20-09-2024 01:31,Campus Problem Solver,Hackathon,MBA,3,"Campus Problem Solver (Hackathon) was topics were fine, slides were decent."
31-08-2024 20:48,Art & Craft Pop-up,Cultural Fest,MBA,3,"Art & Craft Pop-up (Cultural Fest) was timing was manageable, slides were decent."
06-09-2024 22:36,Product Management Myths,Guest Lecture,MBA,4,"Product Management Myths (Guest Lecture) was very engaging, hands-on and practical."
22-06-2025 19:07,The Entrepreneur’s Journey,Guest Lecture,ME,2,"The Entrepreneur’s Journey (Guest Lecture) had issues with crowd, venue, seating."
08-01-2025 23:17,Design Thinking in Practice,Seminar,MBA,3,"Design Thinking in Practice (Seminar) was room was adequate, okay overall."
23-01-2025 19:19,Smart City Hack,Hackathon,MBA,4,"Smart City Hack (Hackathon) was hands-on and practical, learnt a lot, clear slides."
04-09-2024 05:42,Trends in 5G,Seminar,CE,5,"Trends in 5G (Seminar) was inspiring, clear slides."
05-02-2025 20:01,Colours of India,Cultural Fest,CE,4,"Colours of India (Cultural Fest) was inspiring, clear slides, hands-on and practical."
10-09-2024 00:36,Cloud & DevOps Fair,Tech Fest,ME,3,"Cloud & DevOps Fair (Tech Fest) was average experience, room was adequate."
09-08-2025 03:07,The Entrepreneur’s Journey,Guest Lecture,ECE,4,"The Entrepreneur’s Journey (Guest Lecture) was hands-on and practical, well organized."
26-07-2025 04:31,FutureTech Showcase,Tech Fest,BIO,4,"FutureTech Showcase (Tech Fest) was excellent speakers, clear slides."
28-11-2024 21:29,Cloud & DevOps Fair,Tech Fest,EEE,2,"Cloud & DevOps Fair (Tech Fest) had issues with registration, audio, projector."
10-11-2024 21:19,Stagecraft Theatre,Cultural Fest,BIO,4,"Stagecraft Theatre (Cultural Fest) was hands-on and practical, very engaging."
18-02-2025 01:32,Cloud & DevOps Fair,Tech Fest,CHE,2,"Cloud & DevOps Fair (Tech Fest) had issues with food, registration, too advanced."
29-01-2025 03:09,Green Energy Futures,Seminar,EEE,1,"Green Energy Futures (Seminar) had issues with registration, seating, food."
06-09-2024 01:09,Leadership & Teams,Seminar,BIO,2,Leadership & Teams (Seminar) had issues with seating.
10-03-2025 19:57,AI Ethics in Industry,Guest Lecture,ECE,4,"AI Ethics in Industry (Guest Lecture) was well organized, excellent speakers, good pace."
28-01-2025 23:04,Dance Mania,Cultural Fest,BIO,3,"Dance Mania (Cultural Fest) was timing was manageable, could be more interactive."
08-06-2025 19:17,Cybersecurity Basics,Workshop,CHE,3,"Cybersecurity Basics (Workshop) was okay overall, topics were fine."
18-07-2025 05:01,Space Tech & You,Guest Lecture,ECE,2,"Space Tech & You (Guest Lecture) had issues with wifi, air conditioning."
03-07-2025 22:10,Sustainability Hack Night,Hackathon,CE,2,Sustainability Hack Night (Hackathon) had issues with seating.
06-09-2024 18:42,The Future of EVs,Seminar,ME,5,"The Future of EVs (Seminar) was great venue, inspiring, interactive sessions."
28-06-2025 02:20,FutureTech Showcase,Tech Fest,BIO,4,"FutureTech Showcase (Tech Fest) was very engaging, hands-on and practical, great venue."
20-07-2025 19:02,Rhythm & Beats Night,Cultural Fest,IT,5,"Rhythm & Beats Night (Cultural Fest) was great venue, clear slides."
21-03-2025 20:51,Leadership & Teams,Seminar,BIO,3,"Leadership & Teams (Seminar) was topics were fine, timing was manageable."
07-12-2024 04:49,Figma for Beginners,Workshop,ME,4,"Figma for Beginners (Workshop) was good pace, excellent speakers, great venue."
28-07-2025 03:16,Sustainability Hack Night,Hackathon,AE,4,"Sustainability Hack Night (Hackathon) was clear slides, learnt a lot, very engaging."
16-04-2025 22:47,UX Research in the Wild,Guest Lecture,AE,4,"UX Research in the Wild (Guest Lecture) was excellent speakers, useful takeaways, interactive sessions."
27-09-2024 02:18,Campus AI Day,Tech Fest,ME,3,"Campus AI Day (Tech Fest) was could be more interactive, topics were fine."
26-07-2025 17:17,The Entrepreneur’s Journey,Guest Lecture,IT,1,"The Entrepreneur’s Journey (Guest Lecture) had issues with too basic, air conditioning."
07-11-2024 00:46,Intro to Machine Learning,Workshop,AE,4,"Intro to Machine Learning (Workshop) was very engaging, interactive sessions."
05-08-2025 22:31,The Future of EVs,Seminar,AE,2,"The Future of EVs (Seminar) had issues with too basic, registration, air conditioning."
16-06-2025 17:51,Art & Craft Pop-up,Cultural Fest,EEE,4,"Art & Craft Pop-up (Cultural Fest) was supportive volunteers, great venue, excellent speakers."
18-09-2024 17:57,Fusion Music Evening,Cultural Fest,ME,4,"Fusion Music Evening (Cultural Fest) was well organized, great venue, clear slides."
06-09-2024 20:39,Stagecraft Theatre,Cultural Fest,ECE,3,"Stagecraft Theatre (Cultural Fest) was slides were decent, could be more interactive."
05-03-2025 23:46,The Entrepreneur’s Journey,Guest Lecture,IT,4,"The Entrepreneur’s Journey (Guest Lecture) was supportive volunteers, good pace, interactive sessions."
27-11-2024 01:36,Cybersecurity Basics,Workshop,ME,3,"Cybersecurity Basics (Workshop) was topics were fine, average experience."
29-10-2024 17:16,The Future of EVs,Seminar,ME,2,"The Future of EVs (Seminar) had issues with air conditioning, seating."
04-10-2024 19:53,AI Ethics in Industry,Guest Lecture,ME,4,"AI Ethics in Industry (Guest Lecture) was interactive sessions, good pace, very engaging."
09-05-2025 23:47,Sustainability Hack Night,Hackathon,AE,5,"Sustainability Hack Night (Hackathon) was useful takeaways, very engaging, inspiring."
27-06-2025 17:48,Sustainability Hack Night,Hackathon,MBA,5,"Sustainability Hack Night (Hackathon) was very engaging, good pace."
25-02-2025 17:14,Smart City Hack,Hackathon,CHE,5,"Smart City Hack (Hackathon) was good pace, clear slides, useful takeaways."
26-04-2025 04:17,Fusion Music Evening,Cultural Fest,MBA,3,"Fusion Music Evening (Cultural Fest) was okay overall, timing was manageable."
17-05-2025 02:17,Cybersecurity Basics,Workshop,CHE,5,"Cybersecurity Basics (Workshop) was inspiring, clear slides, excellent speakers."
26-05-2025 05:49,Power BI Essentials,Workshop,ECE,3,"Power BI Essentials (Workshop) was room was adequate, slides were decent."
12-04-2025 02:09,Leadership & Teams,Seminar,CSE,5,"Leadership & Teams (Seminar) was clear slides, well organized, inspiring."
19-01-2025 21:22,Campus Problem Solver,Hackathon,MBA,3,"Campus Problem Solver (Hackathon) was topics were fine, could be more interactive."
23-09-2024 03:42,IoT & Robotics Arena,Tech Fest,AE,4,"IoT & Robotics Arena (Tech Fest) was supportive volunteers, useful takeaways, hands-on and practical."
07-07-2025 17:30,Colours of India,Cultural Fest,AE,5,"Colours of India (Cultural Fest) was interactive sessions, hands-on and practical."
11-01-2025 21:20,24hr HealthTech Hack,Hackathon,ME,3,"24hr HealthTech Hack (Hackathon) was timing was manageable, okay overall."
20-11-2024 02:59,Stagecraft Theatre,Cultural Fest,EEE,5,"Stagecraft Theatre (Cultural Fest) was well organized, excellent speakers, useful takeaways."
03-01-2025 05:56,Cybersecurity Basics,Workshop,BIO,3,"Cybersecurity Basics (Workshop) was could be more interactive, average experience."
05-11-2024 03:11,Power BI Essentials,Workshop,ME,5,"Power BI Essentials (Workshop) was great venue, excellent speakers."
